person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,total_loan_cost,disposable_income_est,emp_to_age_ratio,cred_hist_to_age_ratio,high_risk_flag
26.0,57068.0,OWN,2.0,VENTURE,C,1600.0,15.23,0,0.03,Y,4.0,20-25,middle,small,1843.6799999999998,55468.0,0.07692307692307693,0.15384615384615385,0
22.0,52000.0,RENT,1.0,HOMEIMPROVEMENT,D,7500.0,10.994,1,0.14,Y,4.0,20-25,middle,medium,8324.55,44500.0,0.045454545454545456,0.18181818181818182,0
25.0,57120.0,MORTGAGE,6.4,MEDICAL,B,25000.0,10.99,0,0.44,N,4.0,20-25,middle,very large,27747.500000000004,32120.0,0.256,0.16,0
23.0,57188.0,MORTGAGE,7.0,VENTURE,A,17450.0,6.62,0,0.31,N,3.0,20-25,middle,very large,18605.190000000002,39738.0,0.30434782608695654,0.13043478260869565,0
21.0,57192.0,MORTGAGE,0.0,MEDICAL,A,8000.0,7.49,0,0.14,N,3.0,20-25,middle,medium,8599.199999999999,49192.0,0.0,0.14285714285714285,0
23.0,59000.0,RENT,7.0,EDUCATION,A,7500.0,6.54,0,0.13,N,2.0,20-25,middle,medium,7990.499999999999,51500.0,0.30434782608695654,0.08695652173913043,0
25.0,53000.0,RENT,3.0,MEDICAL,D,7500.0,12.92,1,0.14,N,4.0,20-25,middle,medium,8469.0,45500.0,0.12,0.16,0
21.0,57200.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000.0,6.03,0,0.14,N,2.0,20-25,middle,medium,8482.4,49200.0,0.23809523809523808,0.09523809523809523,0
22.0,57200.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500.0,7.51,0,0.13,N,3.0,20-25,middle,medium,8063.25,49700.0,0.3181818181818182,0.13636363636363635,0
25.0,57200.0,MORTGAGE,1.0,EDUCATION,A,2400.0,7.49,0,0.04,N,2.0,20-25,middle,small,2579.7599999999998,54800.0,0.04,0.08,0
22.0,57200.0,MORTGAGE,4.0,EDUCATION,A,7000.0,7.51,0,0.12,N,2.0,20-25,middle,medium,7525.7,50200.0,0.18181818181818182,0.09090909090909091,0
25.0,60000.0,RENT,6.0,MEDICAL,C,7500.0,14.27,0,0.13,Y,2.0,20-25,middle,medium,8570.25,52500.0,0.24,0.08,0
22.0,57204.0,MORTGAGE,6.0,EDUCATION,D,9000.0,15.58,0,0.16,Y,3.0,20-25,middle,medium,10402.199999999999,48204.0,0.2727272727272727,0.13636363636363635,0
22.0,60000.0,RENT,6.0,MEDICAL,B,7500.0,9.99,0,0.13,N,3.0,20-25,middle,medium,8249.25,52500.0,0.2727272727272727,0.13636363636363635,0
23.0,60000.0,RENT,4.0,PERSONAL,A,7500.0,7.66,0,0.13,N,2.0,20-25,middle,medium,8074.5,52500.0,0.17391304347826086,0.08695652173913043,0
25.0,57400.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8475.0,6.99,0,0.15,N,2.0,20-25,middle,medium,9067.4025,48925.0,0.36,0.08,0
22.0,57400.0,MORTGAGE,0.0,EDUCATION,A,10500.0,7.75,0,0.18,N,3.0,20-25,middle,large,11313.749999999998,46900.0,0.0,0.13636363636363635,0
24.0,57431.0,MORTGAGE,8.0,PERSONAL,A,4000.0,6.76,0,0.07,N,3.0,20-25,middle,small,4270.400000000001,53431.0,0.3333333333333333,0.125,0
22.0,60000.0,RENT,3.0,PERSONAL,A,7500.0,6.17,0,0.13,N,3.0,20-25,middle,medium,7962.750000000001,52500.0,0.13636363636363635,0.13636363636363635,0
22.0,60000.0,RENT,1.0,VENTURE,B,7500.0,9.030000000000001,0,0.13,N,4.0,20-25,middle,medium,8177.25,52500.0,0.045454545454545456,0.18181818181818182,0
23.0,57468.0,MORTGAGE,8.0,EDUCATION,B,14075.0,9.91,0,0.24,N,2.0,20-25,middle,large,15469.832499999999,43393.0,0.34782608695652173,0.08695652173913043,0
23.0,60000.0,RENT,8.0,VENTURE,A,7500.0,9.07,0,0.13,N,2.0,20-25,middle,medium,8180.25,52500.0,0.34782608695652173,0.08695652173913043,0
21.0,57500.0,MORTGAGE,6.0,VENTURE,A,4000.0,7.9,0,0.07,N,3.0,20-25,middle,small,4316.0,53500.0,0.2857142857142857,0.14285714285714285,0
22.0,60000.0,RENT,6.0,EDUCATION,C,7500.0,11.34,0,0.13,Y,4.0,20-25,middle,medium,8350.5,52500.0,0.2727272727272727,0.18181818181818182,0
21.0,61000.0,RENT,3.0,EDUCATION,B,7500.0,10.39,0,0.12,N,2.0,20-25,middle,medium,8279.25,53500.0,0.14285714285714285,0.09523809523809523,0
26.0,64000.0,RENT,8.0,DEBTCONSOLIDATION,B,7500.0,9.83,0,0.12,N,3.0,20-25,middle,medium,8237.25,56500.0,0.3076923076923077,0.11538461538461539,0
25.0,57500.0,MORTGAGE,5.0,MEDICAL,C,12275.0,12.371999999999998,0,0.21,Y,3.0,20-25,middle,large,13793.663,45225.0,0.2,0.12,0
26.0,57500.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7750.0,6.76,0,0.13,N,3.0,20-25,middle,medium,8273.900000000001,49750.0,0.07692307692307693,0.11538461538461539,0
25.0,51500.0,OTHER,1.0,MEDICAL,D,13000.0,16.07,1,0.25,N,2.0,20-25,middle,large,15089.1,38500.0,0.04,0.08,0
26.0,66000.0,RENT,2.0,EDUCATION,A,7500.0,6.62,0,0.11,N,2.0,20-25,middle,medium,7996.5,58500.0,0.07692307692307693,0.07692307692307693,0
25.0,67000.0,RENT,7.0,MEDICAL,B,7500.0,12.18,0,0.11,N,4.0,20-25,middle,medium,8413.5,59500.0,0.28,0.16,0
23.0,57504.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000.0,6.54,0,0.16,N,3.0,20-25,middle,medium,9588.599999999999,48504.0,0.043478260869565216,0.13043478260869565,0
23.0,57504.0,MORTGAGE,7.0,PERSONAL,A,10000.0,8.59,0,0.17,N,2.0,20-25,middle,medium,10859.0,47504.0,0.30434782608695654,0.08695652173913043,0
26.0,57550.0,MORTGAGE,4.2,DEBTCONSOLIDATION,A,3500.0,5.42,0,0.06,N,4.0,20-25,middle,small,3689.7000000000003,54050.0,0.16153846153846155,0.15384615384615385,0
22.0,57564.0,MORTGAGE,6.0,MEDICAL,B,21000.0,11.48,0,0.36,N,3.0,20-25,middle,very large,23410.8,36564.0,0.2727272727272727,0.13636363636363635,0
22.0,67500.0,RENT,1.0,VENTURE,B,7500.0,9.76,0,0.11,N,2.0,20-25,middle,medium,8232.0,60000.0,0.045454545454545456,0.09090909090909091,0
24.0,68000.0,RENT,0.0,PERSONAL,B,7500.0,11.99,0,0.11,N,2.0,20-25,middle,medium,8399.25,60500.0,0.0,0.08333333333333333,0
23.0,68000.0,RENT,1.0,EDUCATION,B,7500.0,11.49,0,0.11,N,3.0,20-25,middle,medium,8361.75,60500.0,0.043478260869565216,0.13043478260869565,0
24.0,57600.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10500.0,6.62,0,0.18,N,3.0,20-25,middle,large,11195.1,47100.0,0.3333333333333333,0.125,0
26.0,57600.0,MORTGAGE,10.0,MEDICAL,B,1800.0,12.42,0,0.03,N,3.0,20-25,middle,small,2023.5600000000002,55800.0,0.38461538461538464,0.11538461538461539,0
23.0,57600.0,MORTGAGE,6.2,DEBTCONSOLIDATION,A,10000.0,6.03,0,0.17,N,4.0,20-25,middle,medium,10603.0,47600.0,0.26956521739130435,0.17391304347826086,0
22.0,57600.0,OWN,6.0,VENTURE,A,6500.0,7.49,0,0.11,N,3.0,20-25,middle,medium,6986.849999999999,51100.0,0.2727272727272727,0.13636363636363635,0
22.0,57600.0,OWN,4.4,EDUCATION,A,1500.0,5.99,0,0.03,N,3.0,20-25,middle,small,1589.8500000000001,56100.0,0.2,0.13636363636363635,0
23.0,51600.0,MORTGAGE,1.0,PERSONAL,B,4800.0,10.99,1,0.09,N,3.0,20-25,middle,small,5327.52,46800.0,0.043478260869565216,0.13043478260869565,0
24.0,57600.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,3300.0,5.42,0,0.06,N,4.0,20-25,middle,small,3478.86,54300.0,0.16666666666666666,0.16666666666666666,0
23.0,62844.0,RENT,7.0,HOMEIMPROVEMENT,C,7500.0,11.97,1,0.12,N,4.0,20-25,middle,medium,8397.75,55344.0,0.30434782608695654,0.17391304347826086,0
22.0,57600.0,MORTGAGE,6.0,VENTURE,B,6000.0,10.74,0,0.1,N,3.0,20-25,middle,medium,6644.4,51600.0,0.2727272727272727,0.13636363636363635,0
24.0,57600.0,MORTGAGE,9.0,VENTURE,B,6500.0,11.75,0,0.11,N,2.0,20-25,middle,medium,7263.75,51100.0,0.375,0.08333333333333333,0
24.0,69996.0,RENT,5.0,VENTURE,A,7500.0,7.49,0,0.11,N,2.0,20-25,middle,medium,8061.75,62496.0,0.20833333333333334,0.08333333333333333,0
23.0,64000.0,RENT,0.0,HOMEIMPROVEMENT,D,7500.0,13.55,1,0.12,N,3.0,20-25,middle,medium,8516.25,56500.0,0.0,0.13043478260869565,0
22.0,57600.0,MORTGAGE,1.0,PERSONAL,B,6000.0,10.0,0,0.1,N,2.0,20-25,middle,medium,6600.000000000001,51600.0,0.045454545454545456,0.09090909090909091,0
22.0,57600.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,4000.0,7.3420000000000005,0,0.07,Y,2.0,20-25,middle,small,4293.68,53600.0,0.09090909090909091,0.09090909090909091,0
23.0,57600.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000.0,5.42,0,0.07,N,2.0,20-25,middle,small,4216.8,53600.0,0.2608695652173913,0.08695652173913043,0
23.0,57600.0,MORTGAGE,7.0,PERSONAL,A,5000.0,5.79,0,0.09,N,3.0,20-25,middle,small,5289.5,52600.0,0.30434782608695654,0.13043478260869565,0
21.0,72000.0,RENT,1.0,EDUCATION,C,7500.0,13.22,0,0.1,N,3.0,20-25,middle,medium,8491.5,64500.0,0.047619047619047616,0.14285714285714285,0
23.0,57600.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000.0,7.3420000000000005,0,0.07,N,3.0,20-25,middle,small,4293.68,53600.0,0.30434782608695654,0.13043478260869565,0
22.0,72000.0,RENT,3.0,EDUCATION,C,7500.0,11.41,0,0.1,N,3.0,20-25,middle,medium,8355.75,64500.0,0.13636363636363635,0.13636363636363635,0
23.0,75000.0,RENT,8.0,EDUCATION,C,7500.0,13.48,0,0.1,Y,3.0,20-25,middle,medium,8511.0,67500.0,0.34782608695652173,0.13043478260869565,0
23.0,75000.0,RENT,4.0,EDUCATION,B,7500.0,11.83,0,0.1,N,2.0,20-25,middle,medium,8387.25,67500.0,0.17391304347826086,0.08695652173913043,0
25.0,57600.0,MORTGAGE,4.0,PERSONAL,A,7000.0,7.88,0,0.12,N,3.0,20-25,middle,medium,7551.599999999999,50600.0,0.16,0.12,0
23.0,57600.0,MORTGAGE,7.0,EDUCATION,C,10000.0,13.11,0,0.17,N,3.0,20-25,middle,medium,11311.0,47600.0,0.30434782608695654,0.13043478260869565,0
25.0,58650.0,RENT,5.0,MEDICAL,D,7500.0,15.37,1,0.11,N,4.0,20-25,middle,medium,8652.75,51150.0,0.2,0.16,0
24.0,79992.0,RENT,0.0,DEBTCONSOLIDATION,B,7500.0,10.71,0,0.09,N,4.0,20-25,high-middle,medium,8303.25,72492.0,0.0,0.16666666666666666,0
23.0,57600.0,MORTGAGE,0.0,VENTURE,B,1000.0,11.276,0,0.02,N,2.0,20-25,middle,small,1112.76,56600.0,0.0,0.08695652173913043,0
23.0,57664.0,MORTGAGE,4.0,EDUCATION,A,10000.0,6.62,0,0.17,N,4.0,20-25,middle,medium,10662.0,47664.0,0.17391304347826086,0.17391304347826086,0
25.0,74004.0,RENT,2.0,DEBTCONSOLIDATION,D,7500.0,12.61,1,0.1,Y,4.0,20-25,middle,medium,8445.75,66504.0,0.08,0.16,0
23.0,57700.0,MORTGAGE,7.0,PERSONAL,B,3500.0,10.65,0,0.06,N,4.0,20-25,middle,small,3872.75,54200.0,0.30434782608695654,0.17391304347826086,0
21.0,57700.0,MORTGAGE,5.0,VENTURE,B,13500.0,9.91,0,0.23,N,2.0,20-25,middle,large,14837.85,44200.0,0.23809523809523808,0.09523809523809523,0
25.0,57700.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000.0,9.356,0,0.16,N,3.0,20-25,middle,medium,9842.04,48700.0,0.36,0.12,0
22.0,76500.0,RENT,0.0,HOMEIMPROVEMENT,D,7500.0,13.24,1,0.1,Y,4.0,20-25,high-middle,medium,8493.0,69000.0,0.0,0.18181818181818182,0
23.0,57738.0,MORTGAGE,7.0,EDUCATION,A,7000.0,7.14,0,0.12,N,4.0,20-25,middle,medium,7499.799999999999,50738.0,0.30434782608695654,0.17391304347826086,0
23.0,57744.0,MORTGAGE,7.0,PERSONAL,B,2500.0,10.37,0,0.04,N,2.0,20-25,middle,small,2759.2499999999995,55244.0,0.30434782608695654,0.08695652173913043,0
23.0,87000.0,RENT,1.0,DEBTCONSOLIDATION,B,7500.0,10.33,0,0.09,N,2.0,20-25,high-middle,medium,8274.75,79500.0,0.043478260869565216,0.08695652173913043,0
23.0,90000.0,RENT,5.0,VENTURE,D,7500.0,15.58,0,0.08,Y,3.0,20-25,high-middle,medium,8668.5,82500.0,0.21739130434782608,0.13043478260869565,0
22.0,66300.0,RENT,3.0,MEDICAL,D,7500.0,14.96,1,0.1,N,2.0,20-25,middle,medium,8622.0,58800.0,0.13636363636363635,0.09090909090909091,0
23.0,90000.0,RENT,7.0,EDUCATION,C,7500.0,11.03,0,0.08,N,4.0,20-25,high-middle,medium,8327.25,82500.0,0.30434782608695654,0.17391304347826086,0
23.0,57850.0,MORTGAGE,8.0,EDUCATION,B,4000.0,10.99,0,0.07,N,2.0,20-25,middle,small,4439.6,53850.0,0.34782608695652173,0.08695652173913043,0
22.0,57860.0,MORTGAGE,1.0,EDUCATION,C,20000.0,11.41,0,0.35,N,3.0,20-25,middle,very large,22282.0,37860.0,0.045454545454545456,0.13636363636363635,0
22.0,57900.0,MORTGAGE,3.0,EDUCATION,A,4850.0,8.49,0,0.08,N,2.0,20-25,middle,small,5261.765,53050.0,0.13636363636363635,0.09090909090909091,0
24.0,79500.0,RENT,2.0,VENTURE,D,7500.0,16.89,1,0.09,N,4.0,20-25,high-middle,medium,8766.75,72000.0,0.08333333333333333,0.16666666666666666,0
22.0,57996.0,MORTGAGE,4.0,VENTURE,A,21250.0,6.91,0,0.37,N,4.0,20-25,middle,very large,22718.375,36746.0,0.18181818181818182,0.18181818181818182,0
24.0,100300.0,RENT,3.0,MEDICAL,B,7500.0,11.49,0,0.07,N,4.0,20-25,high,medium,8361.75,92800.0,0.125,0.16666666666666666,0
23.0,57996.0,MORTGAGE,5.0,EDUCATION,A,8800.0,7.51,0,0.15,N,2.0,20-25,middle,medium,9460.88,49196.0,0.21739130434782608,0.08695652173913043,0
23.0,115275.0,RENT,7.0,DEBTCONSOLIDATION,C,7500.0,11.28,0,0.07,Y,4.0,20-25,high,medium,8346.0,107775.0,0.30434782608695654,0.17391304347826086,0
26.0,116600.0,RENT,2.0,HOMEIMPROVEMENT,C,7500.0,11.59,0,0.06,Y,3.0,20-25,high,medium,8369.25,109100.0,0.07692307692307693,0.11538461538461539,0
23.0,116700.0,RENT,2.0,EDUCATION,C,7500.0,12.191999999999998,0,0.06,N,4.0,20-25,high,medium,8414.4,109200.0,0.08695652173913043,0.17391304347826086,0
22.0,57996.0,MORTGAGE,2.0,VENTURE,B,2500.0,12.53,0,0.04,N,3.0,20-25,middle,small,2813.25,55496.0,0.09090909090909091,0.13636363636363635,0
26.0,108000.0,RENT,2.0,DEBTCONSOLIDATION,D,7500.0,16.77,1,0.07,Y,3.0,20-25,high,medium,8757.75,100500.0,0.07692307692307693,0.11538461538461539,0
24.0,57996.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,2400.0,11.89,0,0.04,N,4.0,20-25,middle,small,2685.36,55596.0,0.20833333333333334,0.16666666666666666,0
25.0,125000.0,RENT,3.0,HOMEIMPROVEMENT,B,7500.0,12.69,0,0.06,N,4.0,20-25,high,medium,8451.75,117500.0,0.12,0.16,0
26.0,51996.0,MORTGAGE,2.0,MEDICAL,E,6500.0,15.68,1,0.13,N,4.0,20-25,middle,medium,7519.200000000001,45496.0,0.07692307692307693,0.15384615384615385,0
23.0,57996.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7200.0,10.6,0,0.12,N,2.0,20-25,middle,medium,7963.200000000001,50796.0,0.30434782608695654,0.08695652173913043,0
26.0,225000.0,RENT,0.0,EDUCATION,A,7500.0,8.0,0,0.03,N,2.0,20-25,high,medium,8100.000000000001,217500.0,0.0,0.07692307692307693,0
26.0,58000.0,MORTGAGE,5.0,MEDICAL,B,31300.0,11.71,0,0.54,N,3.0,20-25,middle,very large,34965.229999999996,26700.0,0.19230769230769232,0.11538461538461539,0
26.0,50000.0,RENT,3.0,EDUCATION,B,7525.0,11.49,0,0.15,N,2.0,20-25,low-middle,medium,8389.6225,42475.0,0.11538461538461539,0.07692307692307693,0
24.0,20400.0,RENT,3.0,VENTURE,C,7550.0,14.79,1,0.37,N,4.0,20-25,low,medium,8666.644999999999,12850.0,0.125,0.16666666666666666,0
25.0,58000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200.0,11.71,0,0.12,N,3.0,20-25,middle,medium,8043.12,50800.0,0.28,0.12,0
24.0,58000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,15700.0,7.9,0,0.27,N,3.0,20-25,middle,very large,16940.3,42300.0,0.3333333333333333,0.125,0
24.0,58000.0,MORTGAGE,3.0,EDUCATION,D,11000.0,16.77,0,0.19,N,4.0,20-25,middle,large,12844.699999999999,47000.0,0.125,0.16666666666666666,0
22.0,70000.0,RENT,4.0,VENTURE,A,7550.0,7.51,0,0.11,N,2.0,20-25,middle,medium,8117.004999999999,62450.0,0.18181818181818182,0.09090909090909091,0
26.0,56950.0,RENT,10.0,MEDICAL,B,7550.0,9.99,1,0.11,N,3.0,20-25,middle,medium,8304.245,49400.0,0.38461538461538464,0.11538461538461539,0
24.0,58000.0,MORTGAGE,3.0,PERSONAL,D,15000.0,13.847999999999999,0,0.26,N,4.0,20-25,middle,large,17077.2,43000.0,0.125,0.16666666666666666,0
25.0,54000.0,RENT,7.0,HOMEIMPROVEMENT,A,7575.0,6.99,0,0.14,N,4.0,20-25,middle,medium,8104.4925,46425.0,0.28,0.16,0
22.0,58000.0,OWN,6.0,MEDICAL,B,20000.0,11.99,0,0.34,N,4.0,20-25,middle,very large,22397.999999999996,38000.0,0.2727272727272727,0.18181818181818182,0
26.0,58000.0,MORTGAGE,0.0,VENTURE,B,11600.0,11.99,0,0.2,N,3.0,20-25,middle,large,12990.839999999998,46400.0,0.0,0.11538461538461539,0
22.0,52000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,D,14825.0,15.62,1,0.29,N,3.0,20-25,middle,large,17140.665,37175.0,0.2727272727272727,0.13636363636363635,0
25.0,41412.0,RENT,4.8,MEDICAL,B,7600.0,11.12,0,0.18,N,3.0,20-25,low-middle,medium,8445.119999999999,33812.0,0.192,0.12,0
25.0,39000.0,RENT,3.0,MEDICAL,C,7600.0,12.84,1,0.19,N,3.0,20-25,low-middle,medium,8575.84,31400.0,0.12,0.12,0
22.0,49000.0,RENT,0.0,EDUCATION,D,7600.0,15.62,1,0.16,N,4.0,20-25,low-middle,medium,8787.12,41400.0,0.0,0.18181818181818182,0
25.0,60000.0,RENT,1.0,HOMEIMPROVEMENT,B,7600.0,12.21,0,0.13,N,4.0,20-25,middle,medium,8527.960000000001,52400.0,0.04,0.16,0
26.0,67000.0,RENT,2.0,VENTURE,B,7600.0,10.0,0,0.11,N,4.0,20-25,middle,medium,8360.0,59400.0,0.07692307692307693,0.15384615384615385,0
24.0,58000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000.0,6.99,0,0.12,N,4.0,20-25,middle,medium,7489.3,51000.0,0.20833333333333334,0.16666666666666666,0
25.0,61680.0,RENT,1.0,VENTURE,C,7600.0,13.23,1,0.12,N,4.0,20-25,middle,medium,8605.480000000001,54080.0,0.04,0.16,0
26.0,58000.0,MORTGAGE,5.0,PERSONAL,A,10000.0,9.896,0,0.17,N,4.0,20-25,middle,medium,10989.599999999999,48000.0,0.19230769230769232,0.15384615384615385,0
24.0,58000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000.0,5.42,0,0.1,N,4.0,20-25,middle,medium,6325.2,52000.0,0.125,0.16666666666666666,0
24.0,58000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3000.0,5.42,0,0.05,N,4.0,20-25,middle,small,3162.6,55000.0,0.3333333333333333,0.16666666666666666,0
21.0,58000.0,MORTGAGE,3.0,EDUCATION,A,4500.0,6.92,0,0.08,N,4.0,20-25,middle,small,4811.4,53500.0,0.14285714285714285,0.19047619047619047,0
24.0,76554.0,RENT,8.0,HOMEIMPROVEMENT,D,7600.0,12.61,0,0.1,N,2.0,20-25,high-middle,medium,8558.36,68954.0,0.3333333333333333,0.08333333333333333,0
23.0,57000.0,RENT,5.0,VENTURE,B,7650.0,11.71,0,0.13,N,4.0,20-25,middle,medium,8545.815,49350.0,0.21739130434782608,0.17391304347826086,0
26.0,58000.0,MORTGAGE,2.0,PERSONAL,A,3000.0,6.92,0,0.05,N,4.0,20-25,middle,small,3207.6,55000.0,0.07692307692307693,0.15384615384615385,0
25.0,65000.0,RENT,6.0,PERSONAL,D,7675.0,15.33,0,0.12,Y,3.0,20-25,middle,medium,8851.5775,57325.0,0.24,0.12,0
22.0,23400.0,RENT,1.4,EDUCATION,A,7700.0,5.99,1,0.33,N,2.0,20-25,low,medium,8161.2300000000005,15700.0,0.06363636363636363,0.09090909090909091,0
24.0,52000.0,MORTGAGE,8.0,EDUCATION,D,5000.0,15.28,1,0.1,N,4.0,20-25,middle,small,5764.0,47000.0,0.3333333333333333,0.16666666666666666,0
25.0,24000.0,RENT,6.0,PERSONAL,A,7700.0,8.9,1,0.32,N,3.0,20-25,low,medium,8385.3,16300.0,0.24,0.12,0
24.0,58000.0,MORTGAGE,8.0,EDUCATION,C,8000.0,13.43,0,0.14,N,4.0,20-25,middle,medium,9074.400000000001,50000.0,0.3333333333333333,0.16666666666666666,0
22.0,58000.0,MORTGAGE,1.0,VENTURE,A,4000.0,7.29,0,0.07,N,3.0,20-25,middle,small,4291.599999999999,54000.0,0.045454545454545456,0.13636363636363635,0
23.0,29772.0,RENT,3.0,PERSONAL,D,7700.0,16.77,1,0.26,Y,4.0,20-25,low-middle,medium,8991.289999999999,22072.0,0.13043478260869565,0.17391304347826086,0
22.0,58000.0,OWN,6.0,EDUCATION,D,10000.0,14.83,0,0.17,N,2.0,20-25,middle,medium,11482.999999999998,48000.0,0.2727272727272727,0.09090909090909091,0
22.0,58000.0,MORTGAGE,4.0,MEDICAL,A,11050.0,6.54,0,0.19,N,4.0,20-25,middle,large,11772.669999999998,46950.0,0.18181818181818182,0.18181818181818182,0
25.0,58000.0,MORTGAGE,9.0,MEDICAL,A,8500.0,7.14,0,0.15,N,3.0,20-25,middle,medium,9106.9,49500.0,0.36,0.12,0
24.0,96408.0,RENT,1.0,EDUCATION,C,7700.0,12.53,0,0.08,Y,4.0,20-25,high-middle,medium,8664.81,88708.0,0.041666666666666664,0.16666666666666666,0
22.0,19680.0,RENT,2.0,EDUCATION,D,7750.0,14.83,1,0.39,Y,3.0,20-25,low,medium,8899.324999999999,11930.0,0.09090909090909091,0.13636363636363635,1
22.0,23000.0,RENT,2.0,EDUCATION,C,7750.0,12.192000000000002,1,0.34,Y,4.0,20-25,low,medium,8694.880000000001,15250.0,0.09090909090909091,0.18181818181818182,0
24.0,24000.0,RENT,0.0,HOMEIMPROVEMENT,D,7750.0,17.27,1,0.32,N,3.0,20-25,low,medium,9088.425000000001,16250.0,0.0,0.125,0
23.0,58000.0,MORTGAGE,8.0,VENTURE,C,8000.0,13.61,0,0.14,Y,3.0,20-25,middle,medium,9088.8,50000.0,0.34782608695652173,0.13043478260869565,0
26.0,24000.0,RENT,1.0,DEBTCONSOLIDATION,C,7750.0,14.35,1,0.32,N,3.0,20-25,low,medium,8862.125,16250.0,0.038461538461538464,0.11538461538461539,0
23.0,58000.0,OWN,4.0,MEDICAL,C,6400.0,13.48,0,0.11,Y,3.0,20-25,middle,medium,7262.72,51600.0,0.17391304347826086,0.13043478260869565,0
21.0,26000.0,RENT,2.0,MEDICAL,E,7750.0,16.7,1,0.3,Y,2.0,20-25,low-middle,medium,9044.25,18250.0,0.09523809523809523,0.09523809523809523,0
25.0,58000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,C,17500.0,13.11,0,0.3,Y,4.0,20-25,middle,very large,19794.25,40500.0,0.32,0.16,0
21.0,26000.0,RENT,4.0,EDUCATION,C,7750.0,13.16,0,0.3,Y,3.0,20-25,low-middle,medium,8769.9,18250.0,0.19047619047619047,0.14285714285714285,0
23.0,58000.0,OWN,4.0,MEDICAL,B,15000.0,10.25,0,0.26,N,3.0,20-25,middle,large,16537.5,43000.0,0.17391304347826086,0.13043478260869565,0
26.0,58000.0,MORTGAGE,10.0,VENTURE,B,5000.0,10.62,0,0.09,N,2.0,20-25,middle,small,5531.0,53000.0,0.38461538461538464,0.07692307692307693,0
23.0,58000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000.0,7.14,0,0.09,N,2.0,20-25,middle,small,5356.999999999999,53000.0,0.13043478260869565,0.08695652173913043,0
26.0,29760.0,RENT,6.0,MEDICAL,B,7750.0,9.62,0,0.26,N,4.0,20-25,low-middle,medium,8495.550000000001,22010.0,0.23076923076923078,0.15384615384615385,0
24.0,30000.0,RENT,6.0,EDUCATION,E,7750.0,12.533999999999999,0,0.26,Y,2.0,20-25,low-middle,medium,8721.385,22250.0,0.25,0.08333333333333333,0
24.0,33000.0,RENT,2.0,VENTURE,F,7750.0,11.822,1,0.23,N,2.0,20-25,low-middle,medium,8666.205,25250.0,0.08333333333333333,0.08333333333333333,0
23.0,29000.0,RENT,6.0,MEDICAL,D,7750.0,14.59,1,0.27,Y,3.0,20-25,low-middle,medium,8880.724999999999,21250.0,0.2608695652173913,0.13043478260869565,0
23.0,58000.0,MORTGAGE,0.0,EDUCATION,A,9600.0,7.51,0,0.17,N,3.0,20-25,middle,medium,10320.96,48400.0,0.0,0.13043478260869565,0
25.0,58000.0,MORTGAGE,9.0,MEDICAL,B,10400.0,12.18,0,0.18,N,2.0,20-25,middle,large,11666.72,47600.0,0.36,0.08,0
22.0,52000.0,MORTGAGE,6.0,VENTURE,D,6000.0,10.528000000000002,1,0.12,Y,3.0,20-25,middle,medium,6631.68,46000.0,0.2727272727272727,0.13636363636363635,0
23.0,52000.0,MORTGAGE,7.0,PERSONAL,B,5000.0,11.48,1,0.1,N,2.0,20-25,middle,small,5574.0,47000.0,0.30434782608695654,0.08695652173913043,0
22.0,48000.0,RENT,1.0,PERSONAL,A,7750.0,7.74,0,0.16,N,2.0,20-25,low-middle,medium,8349.849999999999,40250.0,0.045454545454545456,0.09090909090909091,0
25.0,49000.0,RENT,2.0,MEDICAL,A,7750.0,9.63,0,0.16,N,4.0,20-25,low-middle,medium,8496.325,41250.0,0.08,0.16,0
25.0,100000.0,RENT,9.0,PERSONAL,B,7750.0,9.99,1,0.08,N,4.0,20-25,high-middle,medium,8524.225,92250.0,0.36,0.16,0
