person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24.0,30000.0,RENT,8.0,MEDICAL,B,3000.0,11.86,0,0.1,N,4.0
24.0,30000.0,RENT,1.0,DEBTCONSOLIDATION,C,3000.0,13.98,1,0.1,Y,2.0
25.0,30000.0,RENT,4.0,MEDICAL,B,3000.0,14.657999999999998,0,0.1,N,4.0
21.0,33000.0,OWN,4.0,PERSONAL,A,2500.0,6.03,0,0.08,N,4.0
25.0,33000.0,MORTGAGE,6.0,EDUCATION,A,8000.0,6.62,0,0.24,N,4.0
21.0,33000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,C,2000.0,14.27,1,0.06,N,4.0
25.0,30000.0,RENT,4.0,HOMEIMPROVEMENT,B,3000.0,12.21,1,0.1,N,4.0
21.0,30000.0,RENT,2.0,EDUCATION,B,3000.0,11.89,0,0.1,N,4.0
25.0,33000.0,MORTGAGE,9.0,MEDICAL,B,3000.0,11.99,0,0.09,N,2.0
24.0,30960.0,RENT,5.0,MEDICAL,D,3000.0,15.62,0,0.1,N,4.0
25.0,33000.0,MORTGAGE,9.0,VENTURE,A,5000.0,8.49,0,0.15,N,3.0
26.0,31131.0,RENT,0.0,MEDICAL,D,3000.0,13.36,1,0.1,Y,4.0
26.0,33000.0,OWN,3.4,VENTURE,A,10150.0,8.49,0,0.31,N,2.0
22.0,31200.0,RENT,3.0,EDUCATION,B,3000.0,11.86,0,0.1,N,4.0
23.0,31200.0,RENT,2.0,EDUCATION,B,3000.0,11.89,0,0.1,N,2.0
22.0,31356.0,RENT,0.0,DEBTCONSOLIDATION,A,3000.0,7.68,0,0.1,N,4.0
23.0,33000.0,MORTGAGE,3.0,PERSONAL,D,8325.0,15.99,0,0.25,N,3.0
24.0,33000.0,MORTGAGE,3.0,PERSONAL,E,1250.0,19.29,0,0.04,N,4.0
23.0,33000.0,MORTGAGE,4.0,EDUCATION,A,8000.0,7.49,0,0.24,N,3.0
25.0,32000.0,RENT,3.0,DEBTCONSOLIDATION,A,3000.0,8.94,0,0.09,N,3.0
24.0,32000.0,RENT,4.0,MEDICAL,C,3000.0,12.29,0,0.09,Y,2.0
24.0,33000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,C,2050.0,13.49,1,0.06,N,2.0
25.0,32004.0,RENT,0.0,DEBTCONSOLIDATION,A,3000.0,9.32,0,0.09,N,2.0
23.0,32400.0,RENT,6.0,VENTURE,B,3000.0,10.0,0,0.09,N,2.0
22.0,32400.0,RENT,5.0,PERSONAL,E,3000.0,16.45,0,0.09,N,3.0
26.0,32640.0,RENT,7.0,VENTURE,B,3000.0,10.75,0,0.09,N,2.0
26.0,33000.0,RENT,7.0,MEDICAL,A,3000.0,5.99,0,0.09,N,4.0
22.0,33000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12375.0,7.29,0,0.38,N,2.0
25.0,33000.0,RENT,3.0,VENTURE,A,3000.0,5.99,0,0.09,N,2.0
25.0,33000.0,RENT,6.0,PERSONAL,B,3000.0,10.95,0,0.09,N,4.0
26.0,33189.0,RENT,4.0,EDUCATION,B,3000.0,11.12,0,0.09,N,2.0
23.0,34008.0,RENT,5.0,VENTURE,B,3000.0,10.0,0,0.09,N,4.0
22.0,34500.0,RENT,3.0,DEBTCONSOLIDATION,B,3000.0,11.83,0,0.09,N,2.0
25.0,29000.0,RENT,9.0,MEDICAL,A,3000.0,6.62,1,0.1,N,2.0
22.0,35000.0,RENT,0.0,EDUCATION,B,3000.0,10.819999999999999,0,0.09,N,2.0
23.0,35000.0,RENT,4.0,PERSONAL,C,3000.0,13.85,0,0.09,N,3.0
22.0,35000.0,RENT,5.0,EDUCATION,B,3000.0,10.01,0,0.09,N,2.0
22.0,29244.0,RENT,0.0,DEBTCONSOLIDATION,D,3000.0,13.3,1,0.1,Y,2.0
24.0,35256.0,RENT,2.0,DEBTCONSOLIDATION,B,3000.0,10.74,0,0.09,N,2.0
22.0,36000.0,RENT,0.0,PERSONAL,B,3000.0,11.71,0,0.08,N,3.0
23.0,36000.0,RENT,0.0,MEDICAL,A,3000.0,7.29,0,0.08,N,3.0
26.0,36000.0,RENT,3.0,EDUCATION,A,3000.0,7.88,0,0.08,N,4.0
24.0,36000.0,RENT,0.0,EDUCATION,C,3000.0,13.92,0,0.08,Y,3.0
23.0,33000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,3000.0,14.35,0,0.09,Y,3.0
24.0,36600.0,RENT,4.0,DEBTCONSOLIDATION,B,3000.0,9.33,0,0.08,N,2.0
25.0,37000.0,RENT,2.0,MEDICAL,B,3000.0,11.71,0,0.08,N,2.0
21.0,33000.0,MORTGAGE,5.0,PERSONAL,B,7800.0,9.88,0,0.24,N,2.0
21.0,37000.0,RENT,0.0,EDUCATION,A,3000.0,6.39,0,0.08,N,3.0
25.0,31000.0,RENT,1.0,HOMEIMPROVEMENT,B,3000.0,12.498,1,0.1,N,4.0
24.0,38000.0,RENT,2.0,EDUCATION,C,3000.0,13.06,0,0.08,N,4.0
21.0,38000.0,RENT,5.0,DEBTCONSOLIDATION,A,3000.0,7.05,0,0.08,N,4.0
22.0,38000.0,RENT,0.0,EDUCATION,C,3000.0,10.28,0,0.08,N,3.0
22.0,33000.0,MORTGAGE,4.0,EDUCATION,C,12500.0,14.26,0,0.38,N,2.0
24.0,33000.0,MORTGAGE,0.0,MEDICAL,A,8125.0,8.59,0,0.25,N,4.0
25.0,33000.0,MORTGAGE,4.0,EDUCATION,A,4400.0,8.0,0,0.13,N,3.0
24.0,38400.0,RENT,8.0,PERSONAL,E,3000.0,17.56,0,0.08,Y,2.0
25.0,38748.0,RENT,2.0,PERSONAL,A,3000.0,7.29,0,0.08,N,3.0
24.0,33000.0,MORTGAGE,3.0,VENTURE,C,4000.0,13.04,0,0.12,N,4.0
26.0,33000.0,RENT,2.0,MEDICAL,B,3000.0,11.49,1,0.09,N,3.0
22.0,39996.0,RENT,4.0,PERSONAL,C,3000.0,14.35,0,0.08,Y,3.0
26.0,33000.0,MORTGAGE,10.0,PERSONAL,A,7000.0,7.43,0,0.21,N,4.0
23.0,33012.0,OWN,2.0,EDUCATION,B,12200.0,10.99,0,0.37,N,4.0
23.0,40000.0,RENT,2.0,PERSONAL,C,3000.0,13.49,0,0.07,N,3.0
24.0,40000.0,RENT,1.0,PERSONAL,B,3000.0,10.74,0,0.07,N,3.0
23.0,33098.0,MORTGAGE,4.8,DEBTCONSOLIDATION,D,9000.0,16.29,1,0.27,Y,3.0
21.0,40000.0,RENT,0.0,VENTURE,A,3000.0,14.597999999999999,0,0.07,N,3.0
21.0,33168.0,MORTGAGE,6.0,PERSONAL,B,6425.0,9.63,0,0.19,N,3.0
25.0,40000.0,RENT,2.0,MEDICAL,B,3000.0,10.25,0,0.07,N,2.0
24.0,40000.0,RENT,1.0,MEDICAL,C,3000.0,14.22,0,0.07,N,4.0
22.0,37000.0,RENT,2.0,DEBTCONSOLIDATION,E,3000.0,20.3,1,0.08,N,2.0
23.0,43000.0,RENT,1.0,EDUCATION,A,3000.0,8.49,0,0.07,N,4.0
22.0,37000.0,RENT,6.0,DEBTCONSOLIDATION,B,3000.0,11.11,1,0.08,N,2.0
23.0,37000.0,RENT,7.0,EDUCATION,B,3000.0,10.75,1,0.08,N,4.0
25.0,43200.0,RENT,3.0,PERSONAL,C,3000.0,13.8,0,0.07,Y,3.0
22.0,43200.0,RENT,4.0,EDUCATION,C,3000.0,13.72,0,0.07,Y,3.0
22.0,43500.0,RENT,0.0,EDUCATION,A,3000.0,5.42,0,0.07,N,3.0
24.0,43500.0,RENT,1.0,PERSONAL,A,3000.0,8.0,0,0.07,N,2.0
21.0,33280.0,MORTGAGE,5.0,VENTURE,C,11200.0,13.92,1,0.34,N,4.0
23.0,43949.0,RENT,7.0,MEDICAL,B,3000.0,11.49,0,0.07,N,3.0
23.0,44000.0,RENT,2.0,MEDICAL,B,3000.0,9.25,0,0.07,N,3.0
23.0,33300.0,OWN,2.0,VENTURE,C,9000.0,13.57,0,0.27,Y,4.0
25.0,33316.0,MORTGAGE,4.0,VENTURE,A,5000.0,6.54,0,0.15,N,2.0
24.0,33321.0,OWN,4.0,VENTURE,C,12250.0,13.11,0,0.37,Y,4.0
24.0,33360.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6000.0,10.59,0,0.18,N,3.0
24.0,33360.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,2500.0,7.14,0,0.07,N,3.0
25.0,45000.0,RENT,4.0,MEDICAL,A,3000.0,7.9,0,0.07,N,4.0
24.0,33390.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000.0,10.74,0,0.3,N,4.0
24.0,45000.0,RENT,8.0,MEDICAL,A,3000.0,7.49,0,0.07,N,4.0
24.0,45000.0,RENT,1.0,DEBTCONSOLIDATION,B,3000.0,9.99,0,0.07,N,4.0
22.0,45000.0,RENT,3.0,PERSONAL,B,3000.0,11.99,0,0.07,N,4.0
26.0,39000.0,RENT,11.0,EDUCATION,C,3000.0,13.858,1,0.08,Y,2.0
24.0,39000.0,RENT,0.0,MEDICAL,D,3000.0,14.61,1,0.08,Y,4.0
22.0,45000.0,RENT,2.0,EDUCATION,A,3000.0,9.053999999999998,0,0.07,N,3.0
24.0,45000.0,RENT,4.0,VENTURE,A,3000.0,9.32,0,0.07,N,2.0
21.0,39327.0,RENT,5.0,MEDICAL,D,3000.0,13.67,1,0.08,N,2.0
23.0,33600.0,MORTGAGE,3.0,MEDICAL,A,4200.0,9.692,0,0.13,N,3.0
24.0,39996.0,RENT,2.0,EDUCATION,C,3000.0,10.498000000000001,1,0.08,Y,3.0
25.0,33600.0,MORTGAGE,9.0,MEDICAL,A,7125.0,7.51,0,0.21,N,3.0
22.0,33600.0,OWN,1.0,MEDICAL,D,5000.0,18.25,0,0.15,N,2.0
24.0,33600.0,MORTGAGE,3.0,PERSONAL,A,2500.0,8.9,0,0.07,N,2.0
24.0,40000.0,RENT,3.6,EDUCATION,D,3000.0,17.27,1,0.07,N,2.0
25.0,46250.0,RENT,2.0,MEDICAL,A,3000.0,13.065999999999999,0,0.06,N,3.0
23.0,33600.0,MORTGAGE,8.0,PERSONAL,A,8000.0,6.99,0,0.24,N,2.0
22.0,47000.0,RENT,3.0,EDUCATION,A,3000.0,6.62,0,0.06,N,2.0
21.0,47208.0,RENT,2.0,PERSONAL,C,3000.0,13.92,0,0.06,Y,2.0
25.0,33600.0,OWN,9.0,VENTURE,A,9750.0,11.818000000000001,0,0.29,N,3.0
26.0,47500.0,RENT,8.0,VENTURE,A,3000.0,6.76,0,0.06,N,2.0
23.0,33600.0,MORTGAGE,6.2,DEBTCONSOLIDATION,C,4000.0,14.79,0,0.12,N,2.0
24.0,42000.0,RENT,9.0,DEBTCONSOLIDATION,E,3000.0,9.594,1,0.07,Y,3.0
24.0,33600.0,MORTGAGE,2.8,VENTURE,A,12000.0,5.42,0,0.36,N,2.0
25.0,48000.0,RENT,2.0,DEBTCONSOLIDATION,A,3000.0,9.696,0,0.06,N,4.0
22.0,48000.0,RENT,0.0,PERSONAL,C,3000.0,14.79,0,0.06,N,2.0
25.0,48000.0,RENT,0.0,EDUCATION,C,3000.0,13.47,0,0.06,Y,4.0
21.0,48000.0,RENT,2.0,EDUCATION,B,3000.0,9.76,0,0.06,N,4.0
26.0,48000.0,RENT,4.0,MEDICAL,B,3000.0,10.14,0,0.06,N,3.0
25.0,33600.0,MORTGAGE,1.0,VENTURE,B,12000.0,9.99,0,0.36,N,3.0
22.0,49800.0,RENT,1.0,PERSONAL,A,3000.0,7.88,0,0.06,N,3.0
25.0,50000.0,RENT,5.0,HOMEIMPROVEMENT,A,3000.0,6.03,0,0.06,N,3.0
26.0,44000.0,RENT,0.0,HOMEIMPROVEMENT,A,3000.0,7.49,1,0.07,N,4.0
23.0,50000.0,RENT,1.0,DEBTCONSOLIDATION,A,3000.0,8.49,0,0.06,N,2.0
23.0,44000.0,RENT,4.0,DEBTCONSOLIDATION,A,3000.0,7.66,1,0.07,N,4.0
23.0,50000.0,RENT,0.0,EDUCATION,A,3000.0,6.91,0,0.06,N,2.0
22.0,33600.0,MORTGAGE,7.0,EDUCATION,A,10750.0,7.88,0,0.32,N,2.0
23.0,44000.0,RENT,4.0,PERSONAL,B,3000.0,9.62,1,0.07,N,4.0
22.0,33600.0,MORTGAGE,6.0,VENTURE,A,5000.0,7.14,0,0.15,N,3.0
23.0,50000.0,RENT,6.0,EDUCATION,C,3000.0,10.324000000000002,0,0.06,Y,2.0
26.0,50000.0,RENT,8.0,PERSONAL,B,3000.0,9.88,0,0.06,N,4.0
22.0,50000.0,RENT,6.0,PERSONAL,B,3000.0,10.99,0,0.06,N,3.0
24.0,51000.0,RENT,1.0,DEBTCONSOLIDATION,A,3000.0,8.9,0,0.06,N,2.0
24.0,51600.0,RENT,8.0,HOMEIMPROVEMENT,B,3000.0,10.65,0,0.06,N,3.0
24.0,51600.0,RENT,1.0,HOMEIMPROVEMENT,C,3000.0,12.68,0,0.06,Y,4.0
24.0,51684.0,RENT,8.0,PERSONAL,B,3000.0,10.59,0,0.06,N,2.0
22.0,45996.0,RENT,0.0,MEDICAL,D,3000.0,15.62,1,0.07,Y,2.0
23.0,51996.0,RENT,1.0,DEBTCONSOLIDATION,B,3000.0,10.37,0,0.06,N,2.0
22.0,33640.0,MORTGAGE,4.0,VENTURE,B,12000.0,10.65,0,0.36,N,3.0
23.0,52000.0,RENT,0.0,EDUCATION,A,3000.0,5.99,0,0.06,N,2.0
25.0,52000.0,RENT,1.0,DEBTCONSOLIDATION,C,3000.0,12.99,0,0.06,Y,4.0
22.0,33685.0,MORTGAGE,6.0,EDUCATION,C,5000.0,13.85,0,0.15,N,3.0
25.0,48600.0,RENT,0.0,MEDICAL,A,12000.0,10.314,0,0.25,N,4.0
22.0,48609.0,RENT,6.0,DEBTCONSOLIDATION,A,12000.0,7.49,0,0.25,N,3.0
26.0,33800.0,MORTGAGE,9.0,VENTURE,A,14400.0,7.88,0,0.43,N,3.0
23.0,48645.0,RENT,1.0,VENTURE,B,12000.0,10.25,0,0.25,N,4.0
25.0,33800.0,MORTGAGE,2.0,EDUCATION,D,10000.0,15.31,0,0.3,N,4.0
23.0,33800.0,OWN,4.0,EDUCATION,D,13000.0,15.31,0,0.38,Y,4.0
23.0,48672.0,RENT,6.0,EDUCATION,A,12000.0,7.42,0,0.25,N,3.0
26.0,49200.0,RENT,4.6,DEBTCONSOLIDATION,C,12000.0,15.23,0,0.24,Y,3.0
23.0,33990.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,1000.0,10.59,1,0.03,N,2.0
25.0,49600.0,RENT,9.0,EDUCATION,A,12000.0,7.14,0,0.24,N,4.0
24.0,33996.0,MORTGAGE,8.0,VENTURE,D,4000.0,14.91,0,0.12,Y,2.0
25.0,50000.0,RENT,3.0,PERSONAL,D,12000.0,16.77,0,0.24,N,3.0
26.0,50000.0,RENT,1.0,VENTURE,B,12000.0,11.184000000000001,0,0.24,N,4.0
24.0,33996.0,OWN,2.2,MEDICAL,B,5100.0,11.12,0,0.15,N,4.0
21.0,33996.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500.0,7.88,1,0.07,N,3.0
22.0,33996.0,OWN,0.0,VENTURE,D,10000.0,14.96,0,0.29,Y,3.0
21.0,50000.0,RENT,0.0,PERSONAL,B,12000.0,11.71,0,0.24,N,3.0
23.0,50000.0,RENT,0.0,EDUCATION,B,12000.0,10.59,0,0.24,N,3.0
24.0,50000.0,RENT,3.0,EDUCATION,E,12000.0,17.14,0,0.24,N,4.0
24.0,44000.0,RENT,3.0,DEBTCONSOLIDATION,C,12000.0,12.23,1,0.27,N,3.0
23.0,50000.0,RENT,1.0,DEBTCONSOLIDATION,A,12000.0,6.54,0,0.24,N,3.0
22.0,44000.0,RENT,3.0,DEBTCONSOLIDATION,B,12000.0,11.86,1,0.27,N,2.0
24.0,50000.0,RENT,1.0,HOMEIMPROVEMENT,A,12000.0,7.51,0,0.24,N,4.0
25.0,50000.0,RENT,2.0,EDUCATION,A,12000.0,7.88,0,0.24,N,4.0
23.0,44000.0,RENT,2.0,MEDICAL,D,12000.0,13.988,1,0.27,N,4.0
25.0,50000.0,RENT,5.0,PERSONAL,A,12000.0,7.88,0,0.24,N,2.0
23.0,50000.0,RENT,1.0,EDUCATION,C,12000.0,12.87,0,0.24,Y,2.0
22.0,50004.0,RENT,6.0,PERSONAL,B,12000.0,10.0,0,0.24,N,2.0
25.0,44004.0,RENT,3.0,MEDICAL,D,12000.0,15.31,1,0.27,Y,3.0
23.0,44004.0,RENT,0.0,VENTURE,E,12000.0,16.0,1,0.27,N,2.0
22.0,50361.0,RENT,6.0,EDUCATION,C,12000.0,12.73,0,0.24,N,4.0
26.0,34000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000.0,6.03,0,0.35,N,4.0
25.0,50400.0,RENT,7.0,DEBTCONSOLIDATION,B,12000.0,12.274,0,0.24,N,3.0
23.0,50500.0,RENT,1.0,VENTURE,B,12000.0,11.58,0,0.24,N,4.0
25.0,34000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000.0,12.42,0,0.29,N,3.0
25.0,34000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2500.0,6.03,0,0.07,N,2.0
23.0,34000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000.0,6.99,0,0.29,N,4.0
23.0,51000.0,RENT,3.0,EDUCATION,C,12000.0,12.99,0,0.24,N,3.0
22.0,45449.0,RENT,6.0,MEDICAL,B,12000.0,12.344,1,0.26,N,4.0
25.0,51996.0,RENT,8.0,MEDICAL,B,12000.0,12.21,0,0.23,N,4.0
24.0,52000.0,RENT,7.0,PERSONAL,A,12000.0,7.51,0,0.23,N,3.0
25.0,34000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,2000.0,7.66,1,0.06,N,4.0
22.0,52000.0,RENT,6.0,EDUCATION,B,12000.0,11.99,0,0.23,N,3.0
23.0,34000.0,OWN,7.0,VENTURE,A,10950.0,7.29,0,0.32,N,2.0
26.0,34000.0,MORTGAGE,5.0,PERSONAL,A,5000.0,5.79,0,0.15,N,4.0
22.0,52000.0,RENT,1.0,EDUCATION,C,12000.0,13.61,0,0.23,Y,3.0
26.0,34000.0,MORTGAGE,8.0,PERSONAL,A,6000.0,6.92,0,0.18,N,4.0
22.0,52000.0,RENT,3.0,PERSONAL,C,12000.0,13.57,0,0.23,Y,2.0
21.0,34000.0,MORTGAGE,5.0,EDUCATION,A,6000.0,6.76,0,0.18,N,2.0
25.0,46800.0,RENT,5.0,HOMEIMPROVEMENT,C,12000.0,13.11,1,0.26,Y,4.0
21.0,34000.0,MORTGAGE,5.0,PERSONAL,A,7200.0,6.76,1,0.21,N,2.0
24.0,34000.0,MORTGAGE,1.0,PERSONAL,C,5100.0,14.35,0,0.15,N,4.0
23.0,47000.0,RENT,7.0,DEBTCONSOLIDATION,D,12000.0,16.29,1,0.26,Y,3.0
24.0,53000.0,RENT,6.0,VENTURE,B,12000.0,11.11,0,0.23,N,3.0
26.0,53000.0,RENT,4.0,PERSONAL,D,12000.0,14.59,0,0.23,Y,3.0
22.0,34000.0,MORTGAGE,5.0,MEDICAL,B,11500.0,10.99,0,0.34,N,2.0
24.0,53000.0,RENT,7.0,MEDICAL,C,12000.0,12.53,0,0.23,Y,4.0
23.0,54000.0,RENT,7.0,PERSONAL,C,12000.0,10.062000000000001,0,0.22,Y,3.0
22.0,54000.0,RENT,2.0,DEBTCONSOLIDATION,B,12000.0,10.99,0,0.22,N,2.0
25.0,34000.0,MORTGAGE,2.0,MEDICAL,D,6000.0,15.7,1,0.18,Y,3.0
22.0,54000.0,RENT,6.0,DEBTCONSOLIDATION,A,12000.0,8.49,0,0.22,N,4.0
24.0,54000.0,RENT,6.0,EDUCATION,A,12000.0,8.49,0,0.22,N,4.0
23.0,54000.0,RENT,8.0,VENTURE,B,12000.0,11.36,0,0.22,N,2.0
22.0,48400.0,RENT,6.0,VENTURE,C,12000.0,14.65,1,0.25,Y,3.0
25.0,34000.0,MORTGAGE,0.0,MEDICAL,C,10000.0,12.87,0,0.29,Y,4.0
25.0,54996.0,RENT,3.0,HOMEIMPROVEMENT,B,12000.0,10.37,0,0.22,N,2.0
24.0,34000.0,MORTGAGE,0.0,MEDICAL,B,10000.0,12.18,0,0.29,N,4.0
26.0,54996.0,RENT,2.0,PERSONAL,A,12000.0,7.88,0,0.22,N,4.0
23.0,34000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,19000.0,11.48,0,0.56,N,4.0
22.0,54996.0,RENT,6.0,VENTURE,A,12000.0,8.32,0,0.22,N,4.0
26.0,55000.0,RENT,10.0,PERSONAL,B,12000.0,12.42,0,0.22,N,3.0
24.0,34000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,D,6000.0,14.11,0,0.18,N,4.0
25.0,34000.0,MORTGAGE,1.0,EDUCATION,B,10000.0,11.26,0,0.29,N,3.0
25.0,55000.0,RENT,9.0,EDUCATION,B,12000.0,10.65,0,0.22,N,3.0
22.0,34000.0,MORTGAGE,6.0,EDUCATION,A,5000.0,9.63,0,0.15,N,3.0
21.0,55000.0,RENT,5.0,VENTURE,B,12000.0,10.62,0,0.22,N,2.0
25.0,34000.0,MORTGAGE,1.0,EDUCATION,C,7000.0,11.28,0,0.21,N,2.0
25.0,49000.0,RENT,1.0,DEBTCONSOLIDATION,D,12000.0,13.49,1,0.24,N,2.0
24.0,34000.0,OWN,8.0,VENTURE,C,10000.0,10.626,0,0.29,Y,3.0
22.0,55008.0,RENT,6.0,EDUCATION,C,12000.0,13.79,0,0.22,N,2.0
24.0,55032.0,RENT,8.0,EDUCATION,A,12000.0,9.63,0,0.22,N,2.0
21.0,34056.0,OWN,6.0,PERSONAL,B,1500.0,10.65,0,0.04,N,3.0
22.0,55555.0,RENT,7.0,EDUCATION,E,12000.0,10.98,0,0.22,N,4.0
22.0,56000.0,RENT,1.0,EDUCATION,A,12000.0,6.91,0,0.21,N,2.0
23.0,34174.0,MORTGAGE,8.0,PERSONAL,C,9000.0,13.47,0,0.26,N,4.0
23.0,34200.0,MORTGAGE,3.4,MEDICAL,A,5500.0,7.49,0,0.16,N,4.0
21.0,56000.0,RENT,5.0,VENTURE,B,12000.0,10.75,0,0.21,N,4.0
24.0,56000.0,RENT,8.0,VENTURE,B,12000.0,11.49,0,0.21,N,2.0
23.0,56000.0,RENT,2.0,PERSONAL,B,12000.0,10.75,0,0.21,N,3.0
24.0,56000.0,RENT,4.0,HOMEIMPROVEMENT,A,12000.0,8.94,0,0.21,N,3.0
24.0,56000.0,RENT,0.0,VENTURE,C,12000.0,14.26,0,0.21,Y,2.0
25.0,50100.0,RENT,1.0,PERSONAL,D,12000.0,14.74,1,0.24,Y,2.0
22.0,56755.0,RENT,5.0,EDUCATION,B,12000.0,10.99,0,0.21,N,2.0
23.0,57000.0,RENT,0.0,EDUCATION,C,12000.0,10.788,0,0.21,N,4.0
26.0,57000.0,RENT,0.0,MEDICAL,B,12000.0,10.99,0,0.21,N,4.0
23.0,34348.0,MORTGAGE,7.0,EDUCATION,A,5000.0,7.9,0,0.15,N,3.0
23.0,51000.0,RENT,3.0,DEBTCONSOLIDATION,E,12000.0,17.99,1,0.24,Y,4.0
21.0,57000.0,RENT,5.0,DEBTCONSOLIDATION,A,12000.0,7.29,0,0.21,N,4.0
24.0,51000.0,RENT,3.0,PERSONAL,A,12000.0,7.88,1,0.24,N,3.0
22.0,57000.0,RENT,6.0,EDUCATION,C,12000.0,13.11,0,0.21,N,2.0
23.0,57000.0,RENT,4.0,DEBTCONSOLIDATION,A,12000.0,8.94,0,0.21,N,2.0
23.0,57720.0,RENT,8.0,DEBTCONSOLIDATION,C,12000.0,12.87,0,0.21,Y,3.0
25.0,51780.0,RENT,8.0,MEDICAL,C,12000.0,13.47,1,0.23,N,3.0
23.0,51840.0,RENT,1.0,DEBTCONSOLIDATION,D,12000.0,15.95,1,0.23,Y,3.0
21.0,34500.0,MORTGAGE,3.0,EDUCATION,A,6400.0,7.51,0,0.19,N,2.0
26.0,58000.0,RENT,5.0,DEBTCONSOLIDATION,B,12000.0,9.91,0,0.21,N,3.0
22.0,58000.0,RENT,6.0,VENTURE,B,12000.0,11.49,0,0.21,N,4.0
24.0,58000.0,RENT,6.0,EDUCATION,C,12000.0,13.11,0,0.21,N,2.0
24.0,52260.0,RENT,6.0,MEDICAL,B,12000.0,9.99,1,0.23,N,4.0
26.0,34515.0,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5400.0,7.68,0,0.16,N,4.0
22.0,59000.0,RENT,6.0,PERSONAL,B,12000.0,10.37,0,0.2,N,3.0
23.0,34560.0,MORTGAGE,1.0,MEDICAL,B,10000.0,10.59,0,0.29,N,2.0
24.0,52000.0,RENT,8.0,DEBTCONSOLIDATION,B,3000.0,11.49,0,0.06,N,4.0
24.0,52000.0,RENT,3.0,MEDICAL,A,3000.0,10.15,0,0.06,N,2.0
23.0,52800.0,RENT,6.0,MEDICAL,B,3000.0,10.99,0,0.06,N,4.0
23.0,34600.0,MORTGAGE,5.0,EDUCATION,B,6800.0,12.69,0,0.2,N,4.0
24.0,34600.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000.0,5.42,0,0.12,N,2.0
25.0,53000.0,RENT,6.0,MEDICAL,C,3000.0,13.99,0,0.06,Y,2.0
21.0,53000.0,RENT,3.0,EDUCATION,D,3000.0,12.008,0,0.06,N,4.0
23.0,34662.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3000.0,10.75,1,0.09,N,4.0
22.0,54000.0,RENT,2.0,MEDICAL,A,3000.0,9.431999999999999,0,0.06,N,4.0
22.0,34800.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,1500.0,13.49,0,0.04,Y,3.0
25.0,54000.0,RENT,1.0,VENTURE,A,3000.0,9.32,0,0.06,N,3.0
26.0,34800.0,MORTGAGE,4.0,MEDICAL,B,5975.0,11.49,0,0.17,N,4.0
25.0,34800.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5125.0,6.99,1,0.15,N,2.0
25.0,34800.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9450.0,5.99,0,0.27,N,4.0
23.0,55000.0,RENT,2.0,EDUCATION,A,3000.0,6.99,0,0.05,N,2.0
22.0,55000.0,RENT,6.0,PERSONAL,C,3000.0,12.68,0,0.05,Y,4.0
25.0,49000.0,RENT,2.0,VENTURE,C,3000.0,12.68,1,0.06,Y,3.0
22.0,49000.0,RENT,7.0,DEBTCONSOLIDATION,C,3000.0,12.23,1,0.06,Y,2.0
26.0,55000.0,RENT,1.0,DEBTCONSOLIDATION,C,3000.0,9.412,0,0.05,N,2.0
23.0,55000.0,RENT,2.0,VENTURE,B,3000.0,9.88,0,0.05,N,2.0
25.0,55000.0,RENT,0.0,MEDICAL,A,3000.0,6.39,0,0.05,N,4.0
22.0,55500.0,RENT,6.0,MEDICAL,B,3000.0,10.59,0,0.05,N,3.0
22.0,34900.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000.0,9.99,0,0.11,N,2.0
25.0,56000.0,RENT,2.0,PERSONAL,B,3000.0,12.69,0,0.05,N,3.0
24.0,50000.0,RENT,3.0,MEDICAL,C,3000.0,8.466,1,0.06,N,2.0
22.0,34977.0,MORTGAGE,5.0,PERSONAL,D,13000.0,16.0,0,0.37,N,2.0
25.0,34980.0,MORTGAGE,1.0,VENTURE,B,6000.0,11.48,0,0.17,N,2.0
